hotel_id,country,region,resort_type,room_type,hotel_size_rooms,month,is_school_holiday,is_weekend,days_to_christmas,rate_eur_per_night
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,10,0,1,81,2730.0
chateau_messardiere,France,Europe,beach,Junior Suite,117.0,12,1,0,2,1180.0
chateau_messardiere,France,Europe,beach,Suite,117.0,1,0,0,345,930.0
chateau_messardiere,France,Europe,beach,Suite,117.0,2,1,0,315,1310.0
chateau_messardiere,France,Europe,beach,Suite,117.0,3,0,0,280,940.0
chateau_messardiere,France,Europe,beach,Suite,117.0,4,1,0,251,1180.0
chateau_messardiere,France,Europe,beach,Suite,117.0,5,0,0,229,3440.0
chateau_messardiere,France,Europe,beach,Suite,117.0,6,0,0,180,6960.0
chateau_messardiere,France,Europe,beach,Suite,117.0,7,1,0,160,6800.0
chateau_messardiere,France,Europe,beach,Suite,117.0,8,1,1,137,7290.0
chateau_messardiere,France,Europe,beach,Suite,117.0,10,0,1,81,3960.0
chateau_messardiere,France,Europe,beach,Suite,117.0,12,1,0,2,1380.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,1,0,0,345,1360.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,2,1,0,315,2200.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,3,0,0,280,1660.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,4,1,0,251,1720.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,5,0,0,229,5320.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,6,0,0,180,9400.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,7,1,0,160,9350.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,8,1,1,137,10140.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,10,0,1,81,6220.0
chateau_messardiere,France,Europe,beach,Grand Suite,117.0,12,1,0,2,2240.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,1,0,0,345,2100.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,2,1,0,315,3370.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,3,0,0,280,2690.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,4,1,0,251,2250.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,5,0,0,229,7310.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,6,0,0,180,13230.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,7,1,0,160,12890.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,8,1,1,137,13430.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,10,0,1,81,8970.0
chateau_messardiere,France,Europe,beach,Presidential Suite,117.0,12,1,0,2,3250.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,1,0,0,345,560.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,2,1,0,315,720.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,,3,0,0,280,1580.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,4,1,0,251,2570.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,5,0,0,229,2510.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,6,0,0,180,1530.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,7,1,0,160,540.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,8,1,1,137,1500.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,10,0,1,81,2540.0
four_seasons_istanbul,Turkey,Europe,city,Deluxe Room,65.0,12,1,0,2,690.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,1,0,0,345,660.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,2,1,0,315,910.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,3,0,0,280,1980.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,4,1,0,251,3480.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,5,0,0,229,2980.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,6,0,0,180,2010.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,7,1,0,160,670.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,8,1,1,137,1930.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,10,0,1,81,3690.0
four_seasons_istanbul,Turkey,Europe,city,Superior Room,65.0,12,1,0,2,1020.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,1,0,0,345,980.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,2,1,0,315,1190.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,3,0,0,280,2630.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,4,1,0,251,4060.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,5,0,0,229,4540.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,6,0,0,180,2650.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,7,1,0,160,1020.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,8,1,1,137,2470.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,10,0,1,81,4450.0
four_seasons_istanbul,Turkey,Europe,city,Junior Suite,65.0,12,1,0,2,1260.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,1,0,0,345,1420.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,2,1,0,315,1480.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,3,0,0,280,3550.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,4,1,0,251,6310.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,5,0,0,229,5970.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,6,0,0,180,3510.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,7,1,0,160,1370.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,8,1,1,137,4070.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,10,0,1,81,6470.0
four_seasons_istanbul,Turkey,Europe,city,Suite,65.0,12,1,0,2,1880.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,1,0,0,345,1940.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,2,1,0,315,2370.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,3,0,0,280,5110.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,4,1,0,251,8690.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,5,0,0,229,9560.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,6,0,0,180,5070.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,7,1,0,160,1730.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,8,1,1,137,4990.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,10,0,1,81,8350.0
four_seasons_istanbul,Turkey,Europe,city,Grand Suite,65.0,12,1,0,2,3180.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,1,0,0,345,2440.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,2,1,0,315,3290.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,3,0,0,280,8310.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,4,1,0,251,12140.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,5,0,0,229,13330.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,6,0,0,180,7330.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,7,1,0,160,2990.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,8,1,1,137,8090.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,10,0,1,81,13450.0
four_seasons_istanbul,Turkey,Europe,city,Presidential Suite,65.0,12,1,0,2,4370.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,1,0,0,345,420.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,2,1,0,315,500.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,3,0,0,280,1040.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,4,1,0,251,1810.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,5,0,0,229,1810.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,6,0,0,180,1110.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,7,1,0,160,440.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,8,1,1,137,1290.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,10,0,1,81,2130.0
four_seasons_budapest,Hungary,Europe,city,Deluxe Room,179.0,12,1,0,2,590.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,1,0,0,345,500.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,2,1,0,315,630.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,3,0,0,280,1400.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,4,1,0,251,2710.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,5,0,0,229,2710.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,6,0,0,180,1540.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,7,1,0,160,540.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,8,1,1,137,1420.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,10,0,1,81,2670.0
four_seasons_budapest,Hungary,Europe,city,Superior Room,179.0,12,1,0,2,740.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,1,0,0,345,650.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,2,1,0,315,820.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,3,0,0,280,1840.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,4,1,0,251,3080.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,5,0,0,229,3120.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,6,0,0,180,2050.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,7,1,0,160,650.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,8,1,1,137,1950.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,10,0,1,81,3470.0
four_seasons_budapest,Hungary,Europe,city,Junior Suite,179.0,12,1,0,2,850.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,1,0,0,345,960.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,2,1,0,315,940.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,3,0,0,280,2380.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,4,1,0,251,4630.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,5,0,0,229,4120.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,6,0,0,180,2810.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,7,1,0,160,810.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,8,1,1,137,2840.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,10,0,1,81,4670.0
four_seasons_budapest,Hungary,Europe,city,Suite,179.0,12,1,0,2,1570.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,1,0,0,345,1120.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,2,1,0,315,1480.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,3,0,0,280,3860.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,4,1,0,251,6180.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,5,0,0,229,6250.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,6,0,0,180,3950.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,7,1,0,160,1420.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,8,1,1,137,4280.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,10,0,1,81,6980.0
four_seasons_budapest,Hungary,Europe,city,Grand Suite,179.0,12,1,0,2,1860.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,1,0,0,345,1800.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,2,1,0,315,1950.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,3,0,0,280,5930.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,4,1,0,251,8930.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,5,0,0,229,9760.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,6,0,0,180,5850.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,7,1,0,160,2040.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,8,1,1,137,6530.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,10,0,1,81,10680.0
four_seasons_budapest,Hungary,Europe,city,Presidential Suite,179.0,12,1,0,2,2900.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,1,0,0,345,540.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,2,1,0,315,570.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,3,0,0,280,580.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,4,1,0,251,570.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,5,0,0,229,1560.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,6,0,0,180,3090.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,7,1,0,160,3150.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,8,1,1,137,2990.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,10,0,1,81,1640.0
bill_and_coo_mykonos,Greece,Europe,beach,Deluxe Room,34.0,12,1,0,2,880.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,1,0,0,345,830.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,2,1,0,315,1090.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,3,0,0,280,880.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,4,1,0,251,780.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,5,0,0,229,1980.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,6,0,0,180,4030.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,7,1,0,160,3860.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,8,1,1,137,4080.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,10,0,1,81,2300.0
bill_and_coo_mykonos,Greece,Europe,beach,Superior Room,34.0,12,1,0,2,1090.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,1,0,0,345,1110.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,2,1,0,315,1340.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,3,0,0,280,1030.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,4,1,0,251,970.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,5,0,0,229,3220.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,6,0,0,180,5310.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,7,1,0,160,4940.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,8,1,1,137,4960.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,10,0,1,81,3180.0
bill_and_coo_mykonos,Greece,Europe,beach,Junior Suite,34.0,12,1,0,2,1510.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,1,0,0,345,1570.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,2,1,0,315,1670.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,3,0,0,280,1300.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,4,1,0,251,1470.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,5,0,0,229,4370.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,6,0,0,180,6620.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,7,1,0,160,7230.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,8,1,1,137,7950.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,10,0,1,81,3950.0
bill_and_coo_mykonos,Greece,Europe,beach,Suite,34.0,12,1,0,2,1770.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,1,0,0,345,2050.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,2,1,0,315,2540.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,3,0,0,280,1950.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,4,1,0,251,2290.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,5,0,0,229,5880.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,6,0,0,180,10850.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,7,1,0,160,10040.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,8,1,1,137,11910.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,10,0,1,81,5870.0
bill_and_coo_mykonos,Greece,Europe,beach,Grand Suite,34.0,12,1,0,2,2760.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,1,0,0,345,2730.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,2,1,0,315,3590.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,3,0,0,280,2860.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,4,1,0,251,2710.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,5,0,0,229,8590.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,6,0,0,180,14820.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,7,1,0,160,15150.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,8,1,1,137,14880.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,10,0,1,81,9400.0
bill_and_coo_mykonos,Greece,Europe,beach,Presidential Suite,34.0,12,1,0,2,4280.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,1,0,0,345,560.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,2,1,0,315,720.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,3,0,0,280,640.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,,4,1,0,251,730.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,5,0,0,229,1570.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,6,0,0,180,2720.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,7,1,0,160,2750.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,8,1,1,137,2600.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,10,0,1,81,1660.0
canaves_oia_santorini,Greece,Europe,beach,Deluxe Room,15.0,12,1,0,2,890.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,1,0,0,345,990.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,2,1,0,315,870.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,3,0,0,280,940.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,4,1,0,251,810.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,5,0,0,229,2230.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,6,0,0,180,3600.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,7,1,0,160,3810.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,8,1,1,137,3970.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,10,0,1,81,2220.0
canaves_oia_santorini,Greece,Europe,beach,Superior Room,15.0,12,1,0,2,1080.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,,1,0,0,345,1340.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,2,1,0,315,1150.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,3,0,0,280,1290.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,4,1,0,251,1100.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,5,0,0,229,2810.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,6,0,0,180,5180.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,7,1,0,160,4700.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,8,1,1,137,4520.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,10,0,1,81,3240.0
canaves_oia_santorini,Greece,Europe,beach,Junior Suite,15.0,12,1,0,2,1550.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,1,0,0,345,1560.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,2,1,0,315,2130.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,3,0,0,280,1830.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,4,1,0,251,1470.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,5,0,0,229,3880.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,6,0,0,180,6950.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,7,1,0,160,6410.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,8,1,1,137,6750.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,10,0,1,81,4040.0
canaves_oia_santorini,Greece,Europe,beach,Suite,15.0,12,1,0,2,2490.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,1,0,0,345,2180.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,2,1,0,315,2300.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,3,0,0,280,2110.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,4,1,0,251,2460.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,5,0,0,229,5270.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,6,0,0,180,9780.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,7,1,0,160,9000.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,8,1,1,137,9680.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,10,0,1,81,6280.0
canaves_oia_santorini,Greece,Europe,beach,Grand Suite,15.0,12,1,0,2,3460.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,1,0,0,345,3540.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,2,1,0,315,3880.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,3,0,0,280,3290.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,4,1,0,251,2950.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,5,0,0,229,8390.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,6,0,0,180,12980.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,7,1,0,160,13310.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,8,1,1,137,15310.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,10,0,1,81,9800.0
canaves_oia_santorini,Greece,Europe,beach,Presidential Suite,15.0,12,1,0,2,5410.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,1,0,0,345,390.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,2,1,0,315,480.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,3,0,0,280,320.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,4,1,0,251,1180.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,5,0,0,229,2110.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,6,0,0,180,1960.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,7,1,0,160,2150.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,8,1,1,137,2080.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,10,0,1,81,1160.0
marbella_club,Spain,Europe,beach,Deluxe Room,121.0,12,1,0,2,430.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,1,0,0,345,440.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,2,1,0,315,460.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,3,0,0,280,420.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,4,1,0,251,1490.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,5,0,0,229,2670.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,6,0,0,180,2640.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,7,1,0,160,2640.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,8,1,1,137,2590.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,10,0,1,81,1550.0
marbella_club,Spain,Europe,beach,Superior Room,121.0,12,1,0,2,860.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,1,0,0,345,630.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,2,1,0,315,730.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,3,0,0,280,690.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,4,1,0,251,2180.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,5,0,0,229,3930.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,6,0,0,180,3970.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,7,1,0,160,3630.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,8,1,1,137,4210.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,10,0,1,81,2170.0
marbella_club,Spain,Europe,beach,Junior Suite,121.0,12,1,0,2,880.0
marbella_club,Spain,Europe,beach,Suite,121.0,1,0,0,345,940.0
marbella_club,Spain,Europe,beach,Suite,121.0,2,1,0,315,900.0
marbella_club,Spain,Europe,beach,Suite,121.0,3,0,0,280,740.0
marbella_club,Spain,Europe,beach,Suite,121.0,4,1,0,251,2990.0
marbella_club,Spain,Europe,beach,Suite,121.0,5,0,0,229,5340.0
marbella_club,Spain,Europe,beach,Suite,121.0,6,0,0,180,5140.0
marbella_club,Spain,Europe,beach,Suite,121.0,7,1,0,160,5400.0
marbella_club,Spain,Europe,beach,Suite,121.0,8,1,1,137,4860.0
marbella_club,Spain,Europe,beach,Suite,121.0,10,0,1,81,2870.0
marbella_club,Spain,Europe,beach,Suite,121.0,12,1,0,2,1180.0
marbella_club,Spain,Europe,beach,Grand Suite,121.0,1,0,0,345,1220.0
